"funnel_step","funnel_name","user_count","ride_count","platform_name","age_ranges","datedownload"
"3","Accepted","8","69","ios","25-34","2021-05-18"
"3","Accepted","8","225","ios","35-44","2021-01-01"
"3","Accepted","8","288","ios","Unknown","2021-08-28"
"3","Accepted","8","175","ios","25-34","2021-09-28"
"2","requestride","8","271","ios","Unknown","2021-12-28"
"0","download","8","","web","","2021-03-08"
"2","requestride","8","279","ios","Unknown","2021-07-22"
"1","Sign Up","8","","android","Unknown","2021-04-15"
"1","Sign Up","8","","ios","35-44","2021-12-15"
"3","Accepted","8","137","ios","Unknown","2021-05-15"
"1","Sign Up","8","","android","Unknown","2021-03-03"
"2","requestride","8","274","ios","35-44","2021-03-20"
"2","requestride","8","217","ios","Unknown","2021-06-05"
"1","Sign Up","8","","android","Unknown","2021-10-02"
"1","Sign Up","8","","ios","45-54","2021-12-19"
"1","Sign Up","8","","ios","25-34","2021-12-12"
"1","Sign Up","8","","ios","25-34","2021-09-28"
"0","download","8","","web","","2021-01-06"
"0","download","8","","web","","2021-05-11"
"0","download","8","","web","","2021-06-20"
"2","requestride","8","237","ios","35-44","2021-11-27"
"2","requestride","8","253","ios","25-34","2021-09-19"
"1","Sign Up","8","","ios","35-44","2021-08-23"
"3","Accepted","8","129","ios","Unknown","2021-08-11"
"0","download","8","","web","","2021-01-14"
"1","Sign Up","8","","ios","25-34","2021-03-03"
"1","Sign Up","8","","android","Unknown","2021-12-06"
"1","Sign Up","8","","ios","35-44","2021-11-23"
"1","Sign Up","8","","android","Unknown","2021-01-30"
"0","download","8","","web","","2021-04-14"
"0","download","8","","web","","2021-11-25"
"3","Accepted","8","144","ios","35-44","2021-09-20"
"2","requestride","8","243","ios","45-54","2021-12-19"
"1","Sign Up","8","","ios","35-44","2021-06-28"
"3","Accepted","8","167","ios","Unknown","2021-06-28"
"2","requestride","8","252","ios","Unknown","2021-09-23"
"1","Sign Up","8","","ios","18-24","2021-01-16"
"2","requestride","8","252","ios","Unknown","2021-11-12"
"1","Sign Up","8","","ios","Unknown","2021-08-30"
"1","Sign Up","8","","ios","35-44","2021-05-19"
"1","Sign Up","8","","ios","35-44","2021-03-15"
"1","Sign Up","8","","ios","Unknown","2021-05-20"
"3","Accepted","8","204","ios","35-44","2021-11-26"
"4","completed","8","286","ios","35-44","2021-05-30"
"2","requestride","8","247","ios","Unknown","2021-04-05"
"1","Sign Up","8","","ios","35-44","2021-08-12"
"2","requestride","8","241","ios","35-44","2021-07-10"
"1","Sign Up","8","","android","Unknown","2021-06-16"
"4","completed","8","288","ios","Unknown","2021-08-28"
"1","Sign Up","8","","ios","Unknown","2021-04-16"
"1","Sign Up","8","","ios","35-44","2021-07-11"
"1","Sign Up","8","","ios","25-34","2021-06-04"
"3","Accepted","8","157","ios","Unknown","2021-01-20"
"2","requestride","8","232","ios","35-44","2021-12-14"
"4","completed","8","305","ios","35-44","2021-07-23"
"2","requestride","8","249","ios","Unknown","2021-05-27"
"1","Sign Up","8","","android","35-44","2021-11-08"
"1","Sign Up","8","","ios","Unknown","2021-12-03"
"0","download","8","","web","","2021-07-13"
"2","requestride","8","244","ios","35-44","2021-10-14"
"2","requestride","8","252","ios","25-34","2021-12-28"
"3","Accepted","8","26","ios","35-44","2021-08-28"
"2","requestride","8","239","ios","Unknown","2021-04-06"
"1","Sign Up","8","","ios","Unknown","2021-10-28"
"2","requestride","8","251","ios","Unknown","2021-09-29"
"2","requestride","8","224","ios","35-44","2021-07-22"
"3","Accepted","8","285","ios","35-44","2021-08-17"
"1","Sign Up","8","","ios","35-44","2021-02-18"
"2","requestride","8","216","ios","35-44","2021-07-07"
"3","Accepted","8","191","ios","Unknown","2021-12-01"
"1","Sign Up","8","","ios","Unknown","2021-10-09"
"1","Sign Up","8","","ios","Unknown","2021-05-16"
"2","requestride","8","258","ios","35-44","2021-09-15"
"1","Sign Up","8","","ios","Unknown","2021-06-16"
"0","download","8","","web","","2021-08-17"
"2","requestride","8","273","ios","35-44","2021-06-26"
"2","requestride","8","208","ios","35-44","2021-08-28"
"1","Sign Up","8","","ios","Unknown","2021-03-11"
"2","requestride","8","245","ios","35-44","2021-03-25"
"3","Accepted","8","205","ios","25-34","2021-10-07"
"1","Sign Up","8","","ios","35-44","2021-10-19"
"3","Accepted","8","219","android","Unknown","2021-03-27"
"1","Sign Up","8","","ios","25-34","2021-02-13"
"3","Accepted","8","174","ios","25-34","2021-03-18"
"3","Accepted","8","155","ios","35-44","2021-12-17"
"3","Accepted","8","205","ios","35-44","2021-12-22"
"3","Accepted","8","82","ios","Unknown","2021-01-13"
"0","download","8","","web","","2021-08-03"
"1","Sign Up","8","","ios","25-34","2021-04-17"
"2","requestride","8","221","ios","Unknown","2021-04-01"
"1","Sign Up","8","","android","Unknown","2021-03-16"
"2","requestride","8","257","ios","35-44","2021-09-25"
"1","Sign Up","8","","ios","Unknown","2021-08-06"
"1","Sign Up","8","","ios","35-44","2021-02-23"
"2","requestride","8","245","ios","Unknown","2021-10-08"
"1","Sign Up","8","","ios","25-34","2021-09-09"
"2","requestride","8","268","android","Unknown","2021-03-27"
"1","Sign Up","8","","ios","Unknown","2021-01-09"
"2","requestride","8","239","ios","Unknown","2021-05-15"
"1","Sign Up","8","","android","35-44","2021-08-07"
"2","requestride","8","247","ios","35-44","2021-12-02"
"3","Accepted","8","234","ios","35-44","2021-11-16"
"1","Sign Up","8","","ios","Unknown","2021-05-12"
"3","Accepted","8","152","ios","25-34","2021-04-18"
"1","Sign Up","8","","ios","25-34","2021-10-26"
"1","Sign Up","8","","ios","25-34","2021-09-15"
"3","Accepted","8","208","android","Unknown","2021-04-20"
"1","Sign Up","8","","ios","25-34","2021-10-05"
"3","Accepted","8","103","ios","35-44","2021-06-10"
"3","Accepted","8","111","ios","Unknown","2021-08-30"
"3","Accepted","8","91","ios","Unknown","2021-06-19"
"3","Accepted","8","192","ios","35-44","2021-01-15"
"1","Sign Up","8","","ios","Unknown","2021-07-28"
"1","Sign Up","8","","ios","Unknown","2021-10-31"
"1","Sign Up","8","","ios","25-34","2021-07-30"
"0","download","8","","web","","2021-06-23"
"3","Accepted","8","191","ios","35-44","2021-11-15"
"2","requestride","8","246","ios","Unknown","2021-01-20"
"0","download","8","","web","","2021-09-02"
"2","requestride","8","246","ios","Unknown","2021-02-15"
"1","Sign Up","8","","android","35-44","2021-03-07"
"3","Accepted","8","175","ios","35-44","2021-03-06"
"2","requestride","8","251","ios","Unknown","2021-11-01"
"1","Sign Up","8","","ios","35-44","2021-01-23"
"0","download","8","","web","","2021-01-07"
"3","Accepted","8","134","ios","25-34","2021-09-19"
"4","completed","8","306","ios","Unknown","2021-09-09"
"0","download","8","","web","","2021-06-13"
"1","Sign Up","8","","ios","Unknown","2021-04-22"
"1","Sign Up","8","","ios","35-44","2021-01-11"
"3","Accepted","8","130","ios","35-44","2021-04-03"
"0","download","8","","web","","2021-01-19"
"1","Sign Up","8","","ios","Unknown","2021-06-11"
"1","Sign Up","8","","ios","Unknown","2021-10-17"
"0","download","8","","web","","2021-04-01"
"3","Accepted","8","189","ios","35-44","2021-12-14"
"2","requestride","8","269","ios","Unknown","2021-06-24"
"3","Accepted","8","120","ios","Unknown","2021-05-27"
"0","download","8","","web","","2021-05-08"
"1","Sign Up","8","","ios","25-34","2021-06-12"
"0","download","8","","web","","2021-02-10"
"0","download","8","","web","","2021-01-30"
"1","Sign Up","8","","ios","18-24","2021-11-17"
"2","requestride","8","309","ios","35-44","2021-08-17"
"3","Accepted","8","156","ios","25-34","2021-11-11"
"1","Sign Up","8","","ios","25-34","2021-05-16"
"1","Sign Up","8","","android","Unknown","2021-06-21"
"1","Sign Up","8","","ios","Unknown","2021-01-14"
"0","download","8","","web","","2021-09-08"
"3","Accepted","8","130","ios","35-44","2021-07-07"
"0","download","8","","web","","2021-11-12"
"4","completed","8","285","ios","Unknown","2021-09-15"
"3","Accepted","8","201","ios","Unknown","2021-06-04"
"1","Sign Up","8","","ios","25-34","2021-11-28"
"3","Accepted","8","236","ios","35-44","2021-04-25"
"1","Sign Up","8","","ios","35-44","2021-11-13"
"1","Sign Up","8","","ios","Unknown","2021-09-06"
"1","Sign Up","8","","ios","Unknown","2021-01-26"
"1","Sign Up","8","","ios","Unknown","2021-02-10"
"1","Sign Up","8","","ios","35-44","2021-04-21"
"2","requestride","8","203","android","Unknown","2021-11-24"
"1","Sign Up","8","","ios","35-44","2021-11-24"
"1","Sign Up","8","","ios","Unknown","2021-07-27"
"0","download","8","","web","","2021-06-01"
"1","Sign Up","8","","ios","Unknown","2021-02-14"
"2","requestride","8","229","ios","25-34","2021-04-18"
"1","Sign Up","8","","ios","Unknown","2021-06-23"
"0","download","8","","web","","2021-08-13"
"2","requestride","8","278","ios","35-44","2021-11-07"
"1","Sign Up","8","","ios","35-44","2021-05-17"
"2","requestride","8","275","android","35-44","2021-06-13"
"1","Sign Up","8","","android","35-44","2021-11-15"
"2","requestride","8","276","android","Unknown","2021-04-20"
"2","requestride","8","248","ios","35-44","2021-10-25"
"1","Sign Up","8","","ios","Unknown","2021-08-02"
"2","requestride","8","268","ios","Unknown","2021-10-16"
"1","Sign Up","8","","ios","35-44","2021-12-19"
"3","Accepted","8","92","ios","Unknown","2021-04-01"
"2","requestride","8","270","ios","35-44","2021-11-16"
"1","Sign Up","8","","ios","25-34","2021-10-17"
"3","Accepted","8","180","ios","Unknown","2021-10-08"
"1","Sign Up","8","","ios","25-34","2021-06-03"
"2","requestride","8","260","ios","25-34","2021-09-28"
"2","requestride","8","277","ios","Unknown","2021-05-26"
"2","requestride","8","248","ios","25-34","2021-06-28"
"0","download","8","","web","","2021-08-09"
"1","Sign Up","8","","ios","25-34","2021-03-13"
"2","requestride","8","283","ios","25-34","2021-01-01"
"0","download","8","","web","","2021-02-12"
"1","Sign Up","8","","android","Unknown","2021-03-30"
"3","Accepted","8","150","ios","25-34","2021-01-25"
"1","Sign Up","8","","ios","Unknown","2021-01-06"
"1","Sign Up","8","","android","Unknown","2021-03-07"
"3","Accepted","8","103","ios","25-34","2021-05-07"
"2","requestride","8","230","ios","35-44","2021-09-20"
"1","Sign Up","8","","ios","25-34","2021-07-11"
"3","Accepted","8","219","ios","Unknown","2021-07-22"
"2","requestride","8","248","ios","Unknown","2021-03-26"
"2","requestride","8","246","ios","35-44","2021-11-15"
"3","Accepted","8","185","ios","35-44","2021-09-25"
"1","Sign Up","8","","ios","35-44","2021-07-19"
"2","requestride","8","271","ios","25-34","2021-07-31"
"1","Sign Up","8","","ios","Unknown","2021-01-30"
"2","requestride","8","235","android","Unknown","2021-02-04"
"1","Sign Up","8","","ios","Unknown","2021-12-25"
"2","requestride","8","233","ios","25-34","2021-01-25"
"2","requestride","8","245","android","35-44","2021-01-24"
"2","requestride","8","223","ios","35-44","2021-08-02"
"1","Sign Up","8","","ios","35-44","2021-04-27"
"3","Accepted","8","245","ios","Unknown","2021-03-05"
"1","Sign Up","8","","ios","25-34","2021-11-05"
"1","Sign Up","8","","ios","35-44","2021-04-08"
"1","Sign Up","8","","ios","25-34","2021-04-15"
"1","Sign Up","8","","ios","25-34","2021-07-02"
"3","Accepted","7","90","ios","35-44","2021-05-10"
"2","requestride","7","204","ios","35-44","2021-02-21"
"0","download","7","","web","","2021-08-22"
"3","Accepted","7","200","ios","35-44","2021-10-12"
"2","requestride","7","182","ios","35-44","2021-04-11"
"3","Accepted","7","135","ios","35-44","2021-08-05"
"1","Sign Up","7","","ios","45-54","2021-08-03"
"1","Sign Up","7","","ios","Unknown","2021-12-07"
"1","Sign Up","7","","ios","35-44","2021-04-02"
"1","Sign Up","7","","ios","25-34","2021-06-22"
"3","Accepted","7","80","android","Unknown","2021-05-14"
"3","Accepted","7","177","ios","35-44","2021-02-25"
"2","requestride","7","227","ios","35-44","2021-11-23"
"0","download","7","","web","","2021-07-12"
"2","requestride","7","242","ios","35-44","2021-06-11"
"1","Sign Up","7","","android","Unknown","2021-11-16"
"1","Sign Up","7","","android","35-44","2021-06-05"
"0","download","7","","web","","2021-02-18"
"3","Accepted","7","73","ios","Unknown","2021-06-10"
"3","Accepted","7","175","ios","Unknown","2021-06-03"
"3","Accepted","7","94","ios","35-44","2021-10-16"
"3","Accepted","7","121","ios","25-34","2021-01-16"
"1","Sign Up","7","","ios","35-44","2021-03-26"
"3","Accepted","7","148","ios","25-34","2021-09-24"
"0","download","7","","web","","2021-03-28"
"0","download","7","","web","","2021-07-19"
"0","download","7","","web","","2021-01-18"
"0","download","7","","web","","2021-05-22"
"2","requestride","7","206","ios","25-34","2021-06-26"
"2","requestride","7","184","ios","Unknown","2021-10-09"
"0","download","7","","web","","2021-01-26"
"3","Accepted","7","164","ios","35-44","2021-06-19"
"2","requestride","7","219","ios","35-44","2021-06-30"
"0","download","7","","web","","2021-07-27"
"1","Sign Up","7","","ios","35-44","2021-02-21"
"3","Accepted","7","245","android","Unknown","2021-10-14"
"3","Accepted","7","131","ios","Unknown","2021-06-20"
"4","completed","7","281","ios","35-44","2021-08-17"
"1","Sign Up","7","","ios","25-34","2021-09-12"
"1","Sign Up","7","","ios","Unknown","2021-04-02"
"1","Sign Up","7","","ios","Unknown","2021-09-11"
"3","Accepted","7","199","android","Unknown","2021-06-06"
"1","Sign Up","7","","ios","Unknown","2021-07-20"
"1","Sign Up","7","","ios","Unknown","2021-10-02"
"2","requestride","7","204","ios","Unknown","2021-06-10"
"2","requestride","7","206","ios","Unknown","2021-02-27"
"2","requestride","7","223","ios","35-44","2021-08-05"
"3","Accepted","7","137","ios","Unknown","2021-04-20"
"3","Accepted","7","141","ios","Unknown","2021-09-06"
"3","Accepted","7","142","ios","25-34","2021-12-22"
"1","Sign Up","7","","ios","35-44","2021-01-17"
"1","Sign Up","7","","android","Unknown","2021-03-15"
"1","Sign Up","7","","ios","25-34","2021-08-23"
"1","Sign Up","7","","android","35-44","2021-05-25"
"3","Accepted","7","197","ios","35-44","2021-06-25"
"3","Accepted","7","182","ios","Unknown","2021-04-27"
"0","download","7","","web","","2021-12-29"
"3","Accepted","7","71","ios","Unknown","2021-03-13"
"3","Accepted","7","81","ios","35-44","2021-10-19"
"3","Accepted","7","137","ios","35-44","2021-05-26"
"0","download","7","","web","","2021-07-01"
"4","completed","7","273","ios","35-44","2021-03-10"
"3","Accepted","7","127","android","Unknown","2021-05-31"
"0","download","7","","web","","2021-10-26"
"1","Sign Up","7","","android","35-44","2021-03-01"
"3","Accepted","7","133","ios","25-34","2021-07-14"
"3","Accepted","7","166","ios","35-44","2021-08-12"
"0","download","7","","web","","2021-11-30"
"0","download","7","","web","","2021-08-21"
"1","Sign Up","7","","android","25-34","2021-08-27"
"1","Sign Up","7","","ios","45-54","2021-12-07"
"3","Accepted","7","162","ios","25-34","2021-08-27"
"3","Accepted","7","120","ios","Unknown","2021-09-28"
"3","Accepted","7","82","ios","Unknown","2021-11-17"
"2","requestride","7","180","ios","25-34","2021-11-05"
"3","Accepted","7","58","ios","35-44","2021-01-31"
"1","Sign Up","7","","ios","35-44","2021-04-26"
"1","Sign Up","7","","android","Unknown","2021-02-24"
"2","requestride","7","192","ios","Unknown","2021-04-18"
"1","Sign Up","7","","ios","25-34","2021-01-31"
"1","Sign Up","7","","ios","Unknown","2021-03-16"
"3","Accepted","7","173","android","Unknown","2021-05-03"
"2","requestride","7","221","ios","Unknown","2021-06-20"
"4","completed","7","272","ios","Unknown","2021-09-04"
"1","Sign Up","7","","android","35-44","2021-01-21"
"3","Accepted","7","186","ios","Unknown","2021-09-03"
"1","Sign Up","7","","ios","Unknown","2021-04-17"
"0","download","7","","web","","2021-09-12"
"2","requestride","7","258","ios","25-34","2021-05-14"
"1","Sign Up","7","","ios","18-24","2021-02-02"
"2","requestride","7","254","ios","25-34","2021-02-13"
"0","download","7","","web","","2021-10-25"
"2","requestride","7","212","ios","Unknown","2021-09-26"
"2","requestride","7","199","android","Unknown","2021-02-24"
"1","Sign Up","7","","android","Unknown","2021-02-08"
"1","Sign Up","7","","ios","35-44","2021-02-19"
"1","Sign Up","7","","ios","35-44","2021-09-13"
"1","Sign Up","7","","android","35-44","2021-11-21"
"1","Sign Up","7","","ios","45-54","2021-03-28"
"0","download","7","","web","","2021-11-23"
"1","Sign Up","7","","ios","Unknown","2021-03-10"
"2","requestride","7","212","ios","25-34","2021-07-14"
"2","requestride","7","201","ios","Unknown","2021-12-30"
"4","completed","7","240","ios","Unknown","2021-02-25"
"3","Accepted","7","165","ios","25-34","2021-05-26"
"2","requestride","7","243","ios","35-44","2021-04-24"
"4","completed","7","244","ios","Unknown","2021-02-02"
"3","Accepted","7","112","ios","Unknown","2021-10-23"
"1","Sign Up","7","","ios","Unknown","2021-03-01"
"4","completed","7","215","ios","25-34","2021-05-29"
"1","Sign Up","7","","ios","Unknown","2021-09-14"
"4","completed","7","222","android","35-44","2021-07-27"
"2","requestride","7","191","ios","35-44","2021-10-19"
"1","Sign Up","7","","ios","25-34","2021-11-27"
"2","requestride","7","236","ios","25-34","2021-03-13"
"2","requestride","7","192","ios","Unknown","2021-10-13"
"2","requestride","7","207","android","Unknown","2021-02-20"
"1","Sign Up","7","","ios","25-34","2021-02-25"
"3","Accepted","7","126","ios","Unknown","2021-08-10"
"4","completed","7","239","ios","35-44","2021-10-10"
"3","Accepted","7","141","ios","35-44","2021-04-23"
"1","Sign Up","7","","ios","Unknown","2021-08-21"
"2","requestride","7","213","ios","Unknown","2021-12-09"
"1","Sign Up","7","","ios","25-34","2021-01-02"
"1","Sign Up","7","","ios","Unknown","2021-12-20"
"1","Sign Up","7","","ios","Unknown","2021-02-08"
"0","download","7","","web","","2021-03-19"
"2","requestride","7","240","ios","Unknown","2021-04-07"
"3","Accepted","7","148","android","Unknown","2021-10-12"
"2","requestride","7","211","ios","Unknown","2021-08-10"
"2","requestride","7","207","ios","35-44","2021-03-13"
"3","Accepted","7","122","ios","Unknown","2021-04-25"
"1","Sign Up","7","","android","Unknown","2021-04-06"
"3","Accepted","7","220","ios","Unknown","2021-11-08"
"1","Sign Up","7","","ios","18-24","2021-06-23"
"1","Sign Up","7","","android","25-34","2021-09-26"
"1","Sign Up","7","","ios","Unknown","2021-05-02"
"1","Sign Up","7","","ios","25-34","2021-07-09"
"2","requestride","7","180","ios","35-44","2021-01-31"
"2","requestride","7","200","android","Unknown","2021-05-31"
"2","requestride","7","208","ios","25-34","2021-06-14"
"1","Sign Up","7","","android","Unknown","2021-03-18"
"3","Accepted","7","150","ios","25-34","2021-01-20"
"1","Sign Up","7","","android","Unknown","2021-10-26"
"1","Sign Up","7","","android","35-44","2021-11-19"
"2","requestride","7","218","ios","35-44","2021-08-22"
"3","Accepted","7","240","ios","Unknown","2021-02-25"
"3","Accepted","7","146","ios","35-44","2021-10-25"
"2","requestride","7","217","ios","Unknown","2021-03-02"
"2","requestride","7","209","ios","Unknown","2021-04-24"
"0","download","7","","web","","2021-04-04"
"3","Accepted","7","241","ios","25-34","2021-05-14"
"1","Sign Up","7","","android","Unknown","2021-03-14"
"3","Accepted","7","120","ios","45-54","2021-12-19"
"3","Accepted","7","179","ios","Unknown","2021-11-15"
"2","requestride","7","247","ios","Unknown","2021-11-15"
"2","requestride","7","200","ios","Unknown","2021-05-13"
"3","Accepted","7","169","ios","25-34","2021-12-28"
"3","Accepted","7","92","ios","Unknown","2021-04-18"
"2","requestride","7","237","ios","Unknown","2021-06-03"
"2","requestride","7","250","android","Unknown","2021-06-06"
"3","Accepted","7","187","ios","35-44","2021-12-25"
"2","requestride","7","226","ios","25-34","2021-01-20"
"0","download","7","","web","","2021-09-21"
"3","Accepted","7","99","ios","Unknown","2021-12-09"
"1","Sign Up","7","","ios","Unknown","2021-01-12"
"2","requestride","7","230","ios","35-44","2021-12-25"
"2","requestride","7","240","ios","Unknown","2021-04-11"
"2","requestride","7","208","ios","Unknown","2021-04-25"
"0","download","7","","web","","2021-02-26"
"3","Accepted","7","104","android","Unknown","2021-06-21"
"3","Accepted","7","55","ios","35-44","2021-01-06"
"1","Sign Up","7","","ios","Unknown","2021-03-30"
"1","Sign Up","7","","android","35-44","2021-06-27"
"3","Accepted","7","257","ios","Unknown","2021-05-04"
"3","Accepted","7","109","android","Unknown","2021-10-02"
"1","Sign Up","7","","ios","Unknown","2021-07-06"
"2","requestride","7","249","ios","Unknown","2021-06-18"
"1","Sign Up","7","","android","35-44","2021-04-28"
"2","requestride","7","229","ios","18-24","2021-03-10"
"0","download","7","","web","","2021-12-20"
"3","Accepted","7","164","ios","35-44","2021-02-05"
"2","requestride","7","217","ios","35-44","2021-06-24"
"3","Accepted","7","86","android","35-44","2021-01-18"
"3","Accepted","7","135","ios","Unknown","2021-04-13"
"0","download","7","","web","","2021-07-25"
"1","Sign Up","7","","ios","25-34","2021-05-25"
"1","Sign Up","7","","ios","25-34","2021-07-20"
"3","Accepted","7","111","ios","Unknown","2021-04-14"
"2","requestride","7","251","ios","35-44","2021-06-25"
"1","Sign Up","7","","ios","35-44","2021-10-06"
"4","completed","7","264","ios","Unknown","2021-07-12"
"1","Sign Up","7","","ios","Unknown","2021-11-06"
"1","Sign Up","7","","android","25-34","2021-08-01"
"0","download","7","","web","","2021-06-09"
"1","Sign Up","7","","ios","Unknown","2021-05-18"
"2","requestride","7","224","ios","Unknown","2021-02-22"
"4","completed","7","233","ios","Unknown","2021-07-02"
"3","Accepted","7","203","ios","25-34","2021-02-13"
"1","Sign Up","7","","ios","35-44","2021-03-04"
"2","requestride","7","208","ios","35-44","2021-01-03"
"2","requestride","7","217","ios","Unknown","2021-06-29"
"3","Accepted","7","175","ios","35-44","2021-11-09"
"3","Accepted","7","150","ios","Unknown","2021-12-06"
"1","Sign Up","7","","ios","35-44","2021-10-18"
"3","Accepted","7","170","ios","35-44","2021-11-04"
"0","download","7","","web","","2021-08-30"
"2","requestride","7","204","android","35-44","2021-01-18"
"0","download","7","","web","","2021-01-08"
"3","Accepted","7","177","ios","35-44","2021-05-25"
"0","download","7","","web","","2021-07-02"
"1","Sign Up","7","","ios","35-44","2021-05-04"
"2","requestride","7","214","ios","25-34","2021-11-02"
"2","requestride","7","200","ios","Unknown","2021-10-11"
"1","Sign Up","7","","ios","18-24","2021-10-10"
"1","Sign Up","7","","ios","25-34","2021-11-16"
"2","requestride","7","226","android","Unknown","2021-10-12"
"1","Sign Up","7","","android","35-44","2021-05-02"
"2","requestride","7","216","ios","35-44","2021-02-24"
"0","download","7","","web","","2021-11-27"
"2","requestride","7","201","ios","35-44","2021-05-10"
"2","requestride","7","230","ios","Unknown","2021-12-06"
"3","Accepted","7","121","ios","35-44","2021-11-10"
"3","Accepted","7","124","ios","35-44","2021-02-24"
"3","Accepted","7","127","ios","Unknown","2021-02-22"
"3","Accepted","7","160","ios","35-44","2021-01-11"
"4","completed","7","255","ios","35-44","2021-11-07"
"1","Sign Up","7","","android","Unknown","2021-08-19"
"0","download","7","","android","","2021-09-27"
"3","Accepted","7","144","ios","35-44","2021-03-02"
"2","requestride","7","201","ios","35-44","2021-02-08"
"3","Accepted","7","217","ios","Unknown","2021-08-08"
"1","Sign Up","7","","ios","Unknown","2021-05-08"
"3","Accepted","7","144","ios","25-34","2021-11-02"
"0","download","7","","web","","2021-08-31"
"2","requestride","7","240","ios","Unknown","2021-02-25"
"0","download","7","","web","","2021-01-22"
"1","Sign Up","7","","ios","Unknown","2021-04-08"
"2","requestride","7","201","ios","35-44","2021-01-11"
"3","Accepted","7","131","ios","18-24","2021-01-04"
"0","download","7","","web","","2021-05-13"
"3","Accepted","7","148","ios","35-44","2021-02-23"
"2","requestride","7","198","ios","Unknown","2021-11-17"
"3","Accepted","7","185","ios","35-44","2021-01-25"
"3","Accepted","7","130","ios","35-44","2021-05-31"
"3","Accepted","7","124","ios","Unknown","2021-06-29"
"2","requestride","7","244","ios","35-44","2021-05-25"
"0","download","7","","web","","2021-09-03"
"1","Sign Up","7","","ios","25-34","2021-09-08"
"3","Accepted","7","190","ios","25-34","2021-07-02"
"3","Accepted","7","198","ios","Unknown","2021-04-11"
"1","Sign Up","7","","ios","35-44","2021-06-15"
"1","Sign Up","7","","ios","35-44","2021-02-09"
"1","Sign Up","7","","ios","Unknown","2021-05-05"
"2","requestride","7","230","ios","25-34","2021-08-27"
"0","download","7","","web","","2021-08-25"
"0","download","7","","web","","2021-08-07"
"2","requestride","7","272","ios","Unknown","2021-11-08"
"1","Sign Up","7","","ios","Unknown","2021-10-01"
"3","Accepted","7","69","ios","Unknown","2021-05-13"
"2","requestride","7","225","ios","35-44","2021-08-07"
"1","Sign Up","7","","ios","Unknown","2021-11-28"
"1","Sign Up","7","","android","35-44","2021-09-11"
"4","completed","7","247","ios","Unknown","2021-02-16"
"3","Accepted","7","121","ios","Unknown","2021-10-18"
"2","requestride","7","191","ios","Unknown","2021-12-13"
"2","requestride","7","203","ios","35-44","2021-05-31"
"1","Sign Up","7","","android","35-44","2021-07-07"
"2","requestride","7","198","ios","35-44","2021-07-04"
"2","requestride","7","224","ios","35-44","2021-03-02"
"3","Accepted","7","113","ios","Unknown","2021-08-26"
"1","Sign Up","7","","ios","25-34","2021-07-14"
"3","Accepted","7","135","ios","35-44","2021-07-04"
"1","Sign Up","7","","ios","Unknown","2021-08-07"
"3","Accepted","7","60","android","35-44","2021-11-19"
"3","Accepted","7","125","ios","Unknown","2021-01-25"
"2","requestride","7","242","ios","Unknown","2021-07-28"
"2","requestride","7","210","android","Unknown","2021-05-03"
"1","Sign Up","7","","ios","18-24","2021-08-03"
"3","Accepted","7","136","ios","Unknown","2021-06-06"
"1","Sign Up","7","","ios","35-44","2021-05-12"
"3","Accepted","7","142","ios","35-44","2021-07-10"
"2","requestride","7","240","ios","Unknown","2021-03-27"
"3","Accepted","7","156","ios","Unknown","2021-11-14"
"0","download","7","","web","","2021-04-05"
"2","requestride","7","207","ios","Unknown","2021-04-20"
"1","Sign Up","7","","ios","35-44","2021-03-09"
"4","completed","7","232","ios","35-44","2021-04-25"
"0","download","7","","web","","2021-07-20"
"3","Accepted","7","204","ios","35-44","2021-11-23"
"3","Accepted","7","68","ios","35-44","2021-06-23"
"1","Sign Up","7","","ios","Unknown","2021-11-05"
"2","requestride","7","195","android","Unknown","2021-05-14"
"1","Sign Up","7","","ios","25-34","2021-11-30"
"2","requestride","7","230","ios","35-44","2021-10-16"
"2","requestride","7","217","ios","Unknown","2021-01-14"
"2","requestride","7","212","ios","25-34","2021-04-14"
"2","requestride","7","236","ios","35-44","2021-06-19"
"1","Sign Up","7","","ios","35-44","2021-03-28"
"1","Sign Up","7","","ios","Unknown","2021-07-31"
"3","Accepted","7","87","android","Unknown","2021-06-17"
"2","requestride","7","246","ios","35-44","2021-07-27"
"2","requestride","7","192","ios","35-44","2021-07-30"
"0","download","7","","web","","2021-06-17"
"1","Sign Up","7","","ios","25-34","2021-04-24"
"0","download","7","","web","","2021-01-27"
"3","Accepted","7","179","ios","Unknown","2021-02-14"
"2","requestride","7","209","ios","18-24","2021-01-04"
"4","completed","7","245","ios","35-44","2021-01-08"
"3","Accepted","7","172","ios","35-44","2021-01-03"
"1","Sign Up","7","","android","35-44","2021-03-19"
"2","requestride","7","219","ios","35-44","2021-07-02"
"0","download","7","","web","","2021-08-01"
"3","Accepted","7","130","ios","Unknown","2021-09-26"
"3","Accepted","7","158","ios","Unknown","2021-03-02"
"0","download","7","","web","","2021-02-13"
"2","requestride","7","227","ios","Unknown","2021-11-14"
"1","Sign Up","7","","ios","35-44","2021-05-14"
"1","Sign Up","7","","ios","35-44","2021-05-23"
"1","Sign Up","7","","ios","Unknown","2021-05-22"
"1","Sign Up","7","","ios","Unknown","2021-10-05"
"1","Sign Up","7","","ios","Unknown","2021-01-07"
"2","requestride","7","227","ios","Unknown","2021-09-03"
